Monthly Plan ID,ID,Project Key,Project Name,Activity,Activity Details,Status,Created On,Created By,Start Date,End Date
"""MP-2024-000248""","""1821""",CBB021,CBBO NABARD,Meeting,"5 BoD Meetings at Samhitha, Neradugommu, Rohini lime, Mosambi and Peddamandhadi FPOs",Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1822""",SFA154,SFAC - CBBO,Meeting,"3  BoD Meetings at Adavithally, Kalwakurthy and Amarabad FPOs",Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1823""",CBB021,CBBO NABARD,Meeting,3 Village level Share Capital mobilization meetings at Nabard FPOs,Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1824""",SFA154,SFAC - CBBO,Meeting,3 Village level Share Capital mobilization meetings at SFAC FPOs ,Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1825""",CBB020,CBBO,FPOs review meeting,1 Review meeing on FPOs at Hub level,Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1826""",CBB020,CBBO,Followup & Coordination,8 days FPOs books updation and Business follow up,Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000248""","""1827""",NAB101,NABARD- TS RSA,FPO claims,3 days Claims follow up ,Ongoing,28:07.1,rammurthy@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000249""","""1828""",CBB021,CBBO NABARD,Meeting,"Good Evening Sir...today went to Ontimitta... participate Ekashila FPCL...Today DDM Vijaya vihari garu, AdiNaryana sir, Ramana sir, Obulesu sir,Myself and extension team participate BoD meeting...i these meeting dicuss about activities done for last month, Say trees data and dicuss about Input business planning and long term business plan and DDM Vijaya vihari suggest on data collection and MIS updataion and bank loans need to submit and Adi Narayana suggest on data, present situation of FPO and need to changes to take and also solar dryers need to take action for implementation and further take data with Subbarayudu sir on marketing done through FPCL",Ongoing,28:06.4,pavan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000250""","""1829""",CBB020,CBBO,Field Visit,To meet with farmers for identify BoD at Chapadu Mandal,Ongoing,03:30.4,obulesht@csa-india.org,26-06-2024,12-07-2024
"""MP-2024-000250""","""1830""",CBB020,CBBO,Meeting,"To attend BoD meetings NCDC 4 FPOs, NABARD FPCL 1.",Ongoing,03:30.4,obulesht@csa-india.org,28-06-2024,18-07-2024
"""MP-2024-000250""","""1831""",CBB020,CBBO,Field Visit,To collect Board members KYC documents for Chapadu FPCL registration ,New,03:30.4,obulesht@csa-india.org,13-07-2024,17-07-2024
"""MP-2024-000250""","""1832""",CBB020,CBBO,Meeting,To conducted Board meeting to FPCL name & Bank account finalized for Chapadu FPCL,New,03:30.4,obulesht@csa-india.org,18-07-2024,20-07-2024
"""MP-2024-000250""","""1833""",CBB020,CBBO,Field Visit,To data update in the MIS portal ,Ongoing,03:30.4,obulesht@csa-india.org,19-07-2024,30-07-2024
"""MP-2024-000250""","""1834""",CBB020,CBBO,Meeting,To participate in Staff review and planning meeting at Pulivendula ,Ongoing,03:30.4,obulesht@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000251""","""1835""",n.a,CRZBNF-APF,Field Visit,Broadcasting Paddy Field's visit at Kota,Ongoing,49:25.9,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000252""","""1836""",n.a,CRZBNF-APF,Field Visit,"Field's visit,and awareness to farmer's on organic farming ",Ongoing,55:06.6,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000253""","""1837""",n.a,CRZBNF-APF,Follow-up,"Farmer's follow up increase the organic farming,marketing ",Ongoing,57:04.6,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000254""","""1838""",n.a,CRZBNF-APF,Issues Follow-up,"Issues follow up in pest, disease control ",Ongoing,59:15.7,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000255""","""1839""",n.a,CRZBNF-APF,Campaign,"Door To Door campaigns on organic farming, marketing,FPO",Ongoing,01:28.1,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000256""","""1840""",n.a,CRZBNF-APF,Data Collection,"Farmer's Data collection,and awareness to farmer's on Soil health management ",Ongoing,03:25.0,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000257""","""1841""",n.a,CRZBNF-APF,Discussion,"Discussion with farmers issues in paddy,and Banana ",Ongoing,05:20.4,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000258""","""1842""",n.a,CRZBNF-APF,Issues Follow-up,Farmer's issues follow up in their crops ,Ongoing,07:30.5,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000259""","""1843""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy,Ongoing,10:12.6,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000260""","""1844""",n.a,CRZBNF-APF,FFS,"FFS ప్రతి బుధవారం రేగులపల్లి గ్రామంలో 4 వారాలు పొలంబడి చేస్తాము
4 వారాలు  ffs లో గమనించిన అంశాలు, ఫీల్డ్ విసట్స్ ద్వారా క్రాప్ అడ్వి్సరీ  ఇస్తాజు.",Ongoing,47:35.4,nagavenamma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000260""","""1845""",n.a,CRZBNF-APF,Field Visit,"58 ఫార్మర్స్ ఫీల్డ్ విసిట్స్ చేసి వారికీ సలహాలు సూచనలు ఇస్తాము.
65 న్యూ ఫార్మర్స్ తో ఫోన్ కాల్ ద్వారా  మాట్లాడి వారికీ తెలియ చేయడం.
కిసాన్ మిత్ర కాల్స్ 10 చేపించడం.
అంగన్వాడీ స్కూల్ లో కిచెన్ గార్డెన్ ఇంప్లీమెంటేషన్.
5 మెంబెర్స్ కు కిచెన్ గార్డెన్స్ వేపించడం.
సీడ్ ట్రీట్మెంట్ 15 ఫార్మర్స్ 
నవధాన్యాలు 5 ంబర్స్ 10 ఎకరాలు వేపించడం.
ఒక BOD మీటింగ్ అటెండ్.
BOD మెంబెర్స్ ఐడెంటిఫికేషన్.


",Ongoing,47:35.4,nagavenamma@csa-india.org,26-06-2024,25-07-2024
"""MP-2024-000260""","""1846""",n.a,CRZBNF-APF,Meeting,"చాపాడు, తాళ్ళామాపురం క్లస్టర్స్ లలో 5 విలేజ్ లెవెల్ మీటింగ్స్  75అండి ఫార్మర్స్.",Ongoing,47:35.4,nagavenamma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000260""","""1847""",n.a,CRZBNF-APF,Training,"చాపాడు, తాళ్ళామాపురం క్లస్టర్స్ లో 3 ప్రొడక్షన్ ట్రైనింగ్స్ 65 ఫార్మర్స్.",Ongoing,47:35.4,nagavenamma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000260""","""1848""",n.a,CRZBNF-APF,Report preparation,"మంత్లీ నరేటివ్ రిపోర్ట్ 
మంత్లీ వర్క్ డన్ రిపోర్ట్
డే వైస్ రిపోర్ట్ erp లో అప్లోడ్.
మంత్లీ ప్లాన్ 
",Ongoing,47:35.4,nagavenamma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000260""","""1849""",n.a,CRZBNF-APF,Campaign,బయో విలేజ్ లో డోర్ to డోర్ క్యాంపియన్.,Ongoing,47:35.4,nagavenamma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000261""","""1850""",PGS116,PGS Certification AP,Verification,Cluster wise pgs farmers field verification,Ongoing,09:16.3,ashokkumar@csa-india.org,26-06-2024,30-06-2024
"""MP-2024-000261""","""1851""",PGS116,PGS Certification AP,Data Collection,New organic farmers data collection of our fpo areas,Ongoing,09:16.3,ashokkumar@csa-india.org,01-07-2024,04-07-2024
"""MP-2024-000261""","""1852""",PGS116,PGS Certification AP,Inspection,Ics farmers external field inspection ,Ongoing,09:16.3,ashokkumar@csa-india.org,29-06-2024,30-06-2024
"""MP-2024-000261""","""1853""",PGS116,PGS Certification AP,FFS,Bg palli and Tv palli cluster attend Ffs,Ongoing,09:16.3,ashokkumar@csa-india.org,03-07-2024,31-07-2024
"""MP-2024-000261""","""1854""",PGS116,PGS Certification AP,Follow-up,Ryss Registered groups followup and portal work ,Ongoing,09:16.3,ashokkumar@csa-india.org,01-07-2024,25-07-2024
"""MP-2024-000261""","""1855""",PGS116,PGS Certification AP,Meeting,Village Pgs group level meetings ,New,09:16.3,ashokkumar@csa-india.org,01-07-2024,25-06-2024
"""MP-2024-000261""","""1856""",PGS116,PGS Certification AP,Verification,Pgs farm dairies and peer inspection forms verification,New,09:16.3,ashokkumar@csa-india.org,01-07-2024,25-07-2024
"""MP-2024-000261""","""1857""",PGS116,PGS Certification AP,Report preparation,Meetings and Trngs and workdone reports and plans preparation,Ongoing,09:16.3,ashokkumar@csa-india.org,27-06-2024,27-06-2024
"""MP-2024-000262""","""1858""",n.a,CRZBNF-APF,Field Visit,3 farmer's Field's visit in Vontimitta ,Ongoing,17:07.4,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000263""","""1859""",n.a,CRZBNF-APF,Data Collection,30 farmer's data collection regarding present crops,Ongoing,18:44.7,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000264""","""1860""",n.a,CRZBNF-APF,Follow-up,"12 farmer's follow up increase the organic farming, and new methods ",Ongoing,20:24.8,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000265""","""1861""",n.a,CRZBNF-APF,Market Linkage,To market linkages 5 Banana farmer's with buyer's ,Ongoing,23:08.3,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000266""","""1862""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy at Vontimitta.,Ongoing,24:20.6,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000267""","""1863""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy at kota,Ongoing,25:25.8,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000268""","""1864""",n.a,CRZBNF-APF,Data Collection,Data collection from farmers regarding Patrapalli ,Ongoing,27:36.1,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000269""","""1865""",n.a,CRZBNF-APF,Campaign,Door To Door campaigns to 25 farmers house's at mantapampalli,Ongoing,29:30.9,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000270""","""1866""",n.a,CRZBNF-APF,Discussion,"Discussion With 20 farmers on pest, disease control ",Ongoing,31:30.1,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000271""","""1867""",n.a,CRZBNF-APF,Field Visit,5 farmer's Field's visit in T.Sundupalli,Ongoing,54:26.4,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000272""","""1868""",n.a,CRZBNF-APF,Data Collection,30 farmers Data collection regarding Sundupalli.,Ongoing,56:31.3,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000273""","""1869""",n.a,CRZBNF-APF,Campaign,25 farmers family Door To Door campaigns in Gangaperuru ,Ongoing,58:27.8,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000274""","""1870""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy at Vontimitta ,Ongoing,59:44.7,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000275""","""1871""",n.a,CRZBNF-APF,Discussion,Discussion with farmers issues identifie of problems in crops ,Ongoing,01:28.7,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000276""","""1872""",n.a,CRZBNF-APF,Data Collection,Data collection regarding Saytress farmer's in Patrapalli ,Ongoing,04:37.5,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000277""","""1873""",n.a,CRZBNF-APF,Campaign,Conduct awareness campaign to farmer's on organic farming marketing with 25 farmers ,Ongoing,06:30.2,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000278""","""1874""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy at kota ,Ongoing,07:32.0,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000279""","""1875""",n.a,CRZBNF-APF,FFS,FFs conduct in paddy at Vontimitta ,Ongoing,08:26.6,sankaraiah@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000280""","""1876""",GEN061,Gender Responsive Seed System - IRRI,Meeting,Meeting all our suppliers and establishing a good network of stakeholders in seed distribution for the Upcoming season ,Ongoing,32:32.9,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000280""","""1877""",GEN061,Gender Responsive Seed System - IRRI,Market Linkage,"Supporting our FPOs with other agri inputs, which helps FPOs to stay in the momentum of the business to scale up their Seed selling capacity. ",Ongoing,32:32.9,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000280""","""1878""",GEN061,Gender Responsive Seed System - IRRI,Follow-up,Aggregating the farmers' responses to our seeds,Ongoing,32:32.9,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000280""","""1879""",GEN061,Gender Responsive Seed System - IRRI,Report preparation,Documenting the learnings of the seed business pro,New,32:32.9,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1880""",n.a,CRZBNF-APF,Campaign,"3 villages door to campaign in Vemula FPCL-2, Pulivendula FPO-1",Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1881""",n.a,CRZBNF-APF,Data Collection,Pulivendula FPO - Members - showing data collection,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1882""",n.a,CRZBNF-APF,FFS,Weekly 2 FFS in Vemula FPCL & Pulivendula FPO,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1883""",n.a,CRZBNF-APF,Field Visit,daily 5 fields in Pulivendula & Vemula FPCLs,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1884""",n.a,CRZBNF-APF,Follow-up,daily 5 new farmers follow up through Phone Calls,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1885""",n.a,CRZBNF-APF,Inspection,ICS farmers data updating and  field visits,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1886""",n.a,CRZBNF-APF,Issues Follow-up,15 calls to Kisan Mitra Help line ,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1887""",FPO058,FPOs,Market Linkage,5 farmers output business planning,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1888""",n.a,CRZBNF-APF,Training,5 trainings with farmers,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000281""","""1889""",FPO058,FPOs,Meeting,2 BoDs meeting ,Ongoing,35:41.3,sai@csa-india.org,Date not recorded,Date not recorded
